# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
98.0500           1.0000000E+00   2.6545486E-01   0.0000000E+00   1.2770276E+00 
98.1500           1.0000000E+00   2.6412275E-01   0.0000000E+00   1.2751413E+00 
98.2500           1.0000000E+00   2.6273503E-01   0.0000000E+00   1.2732138E+00 
98.3500           1.0000000E+00   2.6129254E-01   0.0000000E+00   1.2712459E+00 
98.4500           1.0000000E+00   2.5979614E-01   0.0000000E+00   1.2692384E+00 
98.5500           1.0000000E+00   2.5824671E-01   0.0000000E+00   1.2671922E+00 
98.6500           1.0000000E+00   2.5664514E-01   0.0000000E+00   1.2651081E+00 
98.7500           1.0000000E+00   2.5499233E-01   0.0000000E+00   1.2629870E+00 
98.8500           1.0000000E+00   2.5328919E-01   0.0000000E+00   1.2608296E+00 
98.9500           1.0000000E+00   2.5153665E-01   0.0000000E+00   1.2586369E+00 
99.0500           1.0000000E+00   2.4973565E-01   0.0000000E+00   1.2564097E+00 
99.1500           1.0000000E+00   2.4788714E-01   0.0000000E+00   1.2541490E+00 
99.2500           1.0000000E+00   2.4599208E-01   0.0000000E+00   1.2518555E+00 
99.3500           1.0000000E+00   2.4405143E-01   0.0000000E+00   1.2495303E+00 
99.4500           1.0000000E+00   2.4206617E-01   0.0000000E+00   1.2471743E+00 
99.5500           1.0000000E+00   2.4003728E-01   0.0000000E+00   1.2447883E+00 
99.6500           1.0000000E+00   2.3796577E-01   0.0000000E+00   1.2423732E+00 
99.7500           1.0000000E+00   2.3585262E-01   0.0000000E+00   1.2399301E+00 
99.8500           1.0000000E+00   2.3369885E-01   0.0000000E+00   1.2374598E+00 
99.9500           1.0000000E+00   2.3150547E-01   0.0000000E+00   1.2349633E+00 
