# 4, 1000
# Nu Energy [MeV] Probability [ ]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar         
98.2500           3.1468037E-01   1.0000000E+00   4.9419140E-01   0.0000000E+00 
98.3500           3.0944076E-01   1.0000000E+00   4.8726692E-01   0.0000000E+00 
98.4500           3.0418906E-01   1.0000000E+00   4.8037183E-01   0.0000000E+00 
98.5500           2.9892698E-01   1.0000000E+00   4.7350773E-01   0.0000000E+00 
98.6500           2.9365621E-01   1.0000000E+00   4.6667624E-01   0.0000000E+00 
98.7500           2.8837842E-01   1.0000000E+00   4.5987894E-01   0.0000000E+00 
98.8500           2.8309528E-01   1.0000000E+00   4.5311740E-01   0.0000000E+00 
98.9500           2.7780842E-01   1.0000000E+00   4.4639319E-01   0.0000000E+00 
99.0500           2.7251948E-01   1.0000000E+00   4.3970780E-01   0.0000000E+00 
99.1500           2.6723003E-01   1.0000000E+00   4.3306276E-01   0.0000000E+00 
99.2500           2.6194168E-01   1.0000000E+00   4.2645951E-01   0.0000000E+00 
99.3500           2.5665595E-01   1.0000000E+00   4.1989952E-01   0.0000000E+00 
99.4500           2.5137438E-01   1.0000000E+00   4.1338419E-01   0.0000000E+00 
99.5500           2.4609848E-01   1.0000000E+00   4.0691492E-01   0.0000000E+00 
99.6500           2.4082972E-01   1.0000000E+00   4.0049305E-01   0.0000000E+00 
99.7500           2.3556956E-01   1.0000000E+00   3.9411992E-01   0.0000000E+00 
99.8500           2.3031941E-01   1.0000000E+00   3.8779683E-01   0.0000000E+00 
99.9500           2.2508068E-01   1.0000000E+00   3.8152505E-01   0.0000000E+00 
